"TIME","GEO","UNIT","Value","FlagandFootnotes"
"2007","Cuneo","Personspersquarekilometre","84.3",""
"2007","Asti","Personspersquarekilometre","143.0",""
"2007","Alessandria","Personspersquarekilometre","122.5",""
"2007","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.6",""
"2007","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.6",""
"2007","Liguria","Personspersquarekilometre","295.1",""
"2007","Imperia","Personspersquarekilometre","184.9",""
"2007","Savona","Personspersquarekilometre","183.8",""
"2007","Genova","Personspersquarekilometre","478.5",""
"2007","LaSpezia","Personspersquarekilometre","252.3",""
"2007","Lombardia","Personspersquarekilometre","413.7",""
"2007","Varese","Personspersquarekilometre","763.8",""
"2007","Como","Personspersquarekilometre","479.0",""
"2007","Lecco","Personspersquarekilometre","439.1",""
"2007","Sondrio","Personspersquarekilometre","57.0",""
"2007","Bergamo","Personspersquarekilometre","393.4",""
"2007","Brescia","Personspersquarekilometre","266.5",""
"2007","Pavia","Personspersquarekilometre","182.0",""
"2007","Lodi","Personspersquarekilometre","289.6",""
"2007","Cremona","Personspersquarekilometre","206.5",""
"2007","Mantova","Personspersquarekilometre","178.0",""
"2007","Milano","Personspersquarekilometre","1886.6",""
"2007","MonzaedellaBrianza","Personspersquarekilometre","1993.2",""
"2007","Nord-Est","Personspersquarekilometre","179.1",""
"2007","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","66.1",""
"2007","Bolzano-Bozen","Personspersquarekilometre","66.1",""
"2007","ProvinciaAutonomadiTrento","Personspersquarekilometre","82.4",""
"2007","Trento","Personspersquarekilometre","82.4",""
"2007","Veneto","Personspersquarekilometre","270.7",""
"2007","Verona","Personspersquarekilometre","302.8",""
"2007","Vicenza","Personspersquarekilometre","313.9",""
"2007","Belluno","Personspersquarekilometre","58.9",""
"2007","Treviso","Personspersquarekilometre","355.6",""
"2007","Venezia","Personspersquarekilometre","380.6",""
"2007","Padova","Personspersquarekilometre","426.1",""
"2007","Rovigo","Personspersquarekilometre","142.6",""
"2007","Friuli-VeneziaGiulia","Personspersquarekilometre","160.1",""
"2007","Pordenone","Personspersquarekilometre","140.3",""
"2007","Udine","Personspersquarekilometre","112.4",""
"2007","Gorizia","Personspersquarekilometre","308.5",""
"2007","Trieste","Personspersquarekilometre","1112.6",""
"2007","Emilia-Romagna","Personspersquarekilometre","187.1",""
"2007","Piacenza","Personspersquarekilometre","110.5",""
"2007","Parma","Personspersquarekilometre","123.6",""
"2007","Reggionell'Emilia","Personspersquarekilometre","221.3",""
"2007","Modena","Personspersquarekilometre","253.6",""
"2007","Bologna","Personspersquarekilometre","260.0",""
"2007","Ferrara","Personspersquarekilometre","137.3",""
"2007","Ravenna","Personspersquarekilometre","205.9",""
"2007","Forlì-Cesena","Personspersquarekilometre","161.4",""
"2007","Rimini","Personspersquarekilometre","358.4",""
"2007","Centro(IT)","Personspersquarekilometre","194.4",""
"2007","Toscana","Personspersquarekilometre","158.8",""
"2007","Massa-Carrara","Personspersquarekilometre","176.3",""
"2007","Lucca","Personspersquarekilometre","220.2",""
"2007","Pistoia","Personspersquarekilometre","295.8",""
"2007","Firenze","Personspersquarekilometre","273.8",""
"2007","Prato","Personspersquarekilometre","674.3",""
"2007","Livorno","Personspersquarekilometre","276.0",""
"2007","Pisa","Personspersquarekilometre","166.1",""
"2007","Arezzo","Personspersquarekilometre","104.9",""
"2007","Siena","Personspersquarekilometre","68.9",""
"2007","Grosseto","Personspersquarekilometre","48.9",""
"2007","Umbria","Personspersquarekilometre","104.4",""
"2007","Perugia","Personspersquarekilometre","103.4",""
"2007","Terni","Personspersquarekilometre","107.3",""
"2007","Marche","Personspersquarekilometre","161.5",""
"2007","PesaroeUrbino","Personspersquarekilometre","137.7",""
"2007","Ancona","Personspersquarekilometre","243.7",""
"2007","Macerata","Personspersquarekilometre","114.0",""
"2007","AscoliPiceno","Personspersquarekilometre","170.0",""
"2007","Fermo","Personspersquarekilometre","200.1",""
"2007","Lazio","Personspersquarekilometre","314.3",""
"2007","Viterbo","Personspersquarekilometre","87.6",""
"2007","Rieti","Personspersquarekilometre","56.0",""
"2007","Roma","Personspersquarekilometre","728.0",""
"2007","Latina","Personspersquarekilometre","233.4",""
"2007","Frosinone","Personspersquarekilometre","152.2",""
"2007","Sud","Personspersquarekilometre","193.5",""
"2007","Abruzzo","Personspersquarekilometre","121.5",""
"2007","L'Aquila","Personspersquarekilometre","59.9",""
"2007","Teramo","Personspersquarekilometre","156.3",""
"2007","Pescara","Personspersquarekilometre","262.4",""
"2007","Chieti","Personspersquarekilometre","151.7",""
"2007","Molise","Personspersquarekilometre","72.6",""
"2007","Isernia","Personspersquarekilometre","58.8",""
"2007","Campobasso","Personspersquarekilometre","79.9",""
"2007","Campania","Personspersquarekilometre","428.9",""
"2007","Caserta","Personspersquarekilometre","339.1",""
"2007","Benevento","Personspersquarekilometre","141.0",""
"2007","Napoli","Personspersquarekilometre","2631.5",""
"2007","Avellino","Personspersquarekilometre","156.8",""
"2007","Salerno","Personspersquarekilometre","224.2",""
"2007","Puglia","Personspersquarekilometre","210.3",""
"2007","Taranto","Personspersquarekilometre","241.4",""
"2007","Brindisi","Personspersquarekilometre","217.6",""
"2007","Lecce","Personspersquarekilometre","289.1",""
"2007","Foggia","Personspersquarekilometre","90.8",""
"2007","Bari","Personspersquarekilometre","323.0",""
"2007","Barletta-Andria-Trani","Personspersquarekilometre","252.1",""
"2007","Basilicata","Personspersquarekilometre","60.2",""
"2007","Potenza","Personspersquarekilometre","60.2",""
"2007","Matera","Personspersquarekilometre","60.2",""
"2007","Calabria","Personspersquarekilometre","133.6",""
"2007","Cosenza","Personspersquarekilometre","110.7",""
"2007","Crotone","Personspersquarekilometre","100.4",""
"2007","Catanzaro","Personspersquarekilometre","154.2",""
"2007","ViboValentia","Personspersquarekilometre","147.5",""
"2007","ReggiodiCalabria","Personspersquarekilometre","179.1",""
"2007","Isole","Personspersquarekilometre","134.1",""
"2007","Sicilia","Personspersquarekilometre","195.8",""
"2007","Trapani","Personspersquarekilometre","175.0",""
"2007","Palermo","Personspersquarekilometre","249.8",""
"2007","Messina","Personspersquarekilometre","206.1",""
"2007","Agrigento","Personspersquarekilometre","148.0",""
"2007","Caltanissetta","Personspersquarekilometre","129.0",""
"2007","Enna","Personspersquarekilometre","69.1",""
"2007","Catania","Personspersquarekilometre","304.6",""
"2007","Ragusa","Personspersquarekilometre","187.0",""
"2007","Siracusa","Personspersquarekilometre","190.0",""
"2007","Sardegna","Personspersquarekilometre","68.5",""
"2007","Sassari","Personspersquarekilometre","76.2",""
"2007","Nuoro","Personspersquarekilometre","41.2",""
"2007","Cagliari","Personspersquarekilometre","120.4",""
"2007","Oristano","Personspersquarekilometre","55.0",""
"2007","Olbia-Tempio","Personspersquarekilometre","42.9",""
"2007","Ogliastra","Personspersquarekilometre","31.3",""
"2007","MedioCampidano","Personspersquarekilometre","68.4",""
"2007","Carbonia-Iglesias","Personspersquarekilometre","87.4",""
"2008","Italy","Personspersquarekilometre","199.3",""
"2008","Nord-Ovest","Personspersquarekilometre","276.6",""
"2008","Piemonte","Personspersquarekilometre","174.7",""
"2008","Torino","Personspersquarekilometre","332.4",""
"2008","Vercelli","Personspersquarekilometre","87.3",""
"2008","Biella","Personspersquarekilometre","207.1",""
"2008","Verbano-Cusio-Ossola","Personspersquarekilometre","75.4",""
"2008","Novara","Personspersquarekilometre","280.3",""
"2008","Cuneo","Personspersquarekilometre","85.1",""
"2008","Asti","Personspersquarekilometre","144.5",""
"2008","Alessandria","Personspersquarekilometre","123.3",""
"2008","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.9",""
"2008","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.9",""
"2008","Liguria","Personspersquarekilometre","295.6",""
"2008","Imperia","Personspersquarekilometre","186.4",""
"2008","Savona","Personspersquarekilometre","184.8",""
"2008","Genova","Personspersquarekilometre","477.3",""
"2008","LaSpezia","Personspersquarekilometre","253.9",""
"2008","Lombardia","Personspersquarekilometre","417.0",""
"2008","Varese","Personspersquarekilometre","770.0",""
"2008","Como","Personspersquarekilometre","483.3",""
"2008","Lecco","Personspersquarekilometre","443.8",""
"2008","Sondrio","Personspersquarekilometre","57.2",""
"2008","Bergamo","Personspersquarekilometre","398.6",""
"2008","Brescia","Personspersquarekilometre","269.8",""
"2008","Pavia","Personspersquarekilometre","184.6",""
"2008","Lodi","Personspersquarekilometre","294.7",""
"2008","Cremona","Personspersquarekilometre","209.0",""
"2008","Mantova","Personspersquarekilometre","180.3",""
"2008","Milano","Personspersquarekilometre","1887.3",""
"2008","MonzaedellaBrianza","Personspersquarekilometre","2015.6",""
"2008","Nord-Est","Personspersquarekilometre","181.0",""
"2008","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","66.8",""
"2008","Bolzano-Bozen","Personspersquarekilometre","66.8",""
"2008","ProvinciaAutonomadiTrento","Personspersquarekilometre","83.4",""
"2008","Trento","Personspersquarekilometre","83.4",""
"2008","Veneto","Personspersquarekilometre","273.5",""
"2008","Verona","Personspersquarekilometre","307.0",""
"2008","Vicenza","Personspersquarekilometre","316.9",""
"2008","Belluno","Personspersquarekilometre","59.1",""
"2008","Treviso","Personspersquarekilometre","359.8",""
"2008","Venezia","Personspersquarekilometre","384.0",""
"2008","Padova","Personspersquarekilometre","431.0",""
"2008","Rovigo","Personspersquarekilometre","142.9",""
"2008","Friuli-VeneziaGiulia","Personspersquarekilometre","161.2",""
"2008","Pordenone","Personspersquarekilometre","142.2",""
"2008","Udine","Personspersquarekilometre","113.2",""
"2008","Gorizia","Personspersquarekilometre","309.8",""
"2008","Trieste","Personspersquarekilometre","1111.1",""
"2008","Emilia-Romagna","Personspersquarekilometre","189.3",""
"2008","Piacenza","Personspersquarekilometre","111.9",""
"2008","Parma","Personspersquarekilometre","125.3",""
"2008","Reggionell'Emilia","Personspersquarekilometre","225.0",""
"2008","Modena","Personspersquarekilometre","256.4",""
"2008","Bologna","Personspersquarekilometre","262.7",""
"2008","Ferrara","Personspersquarekilometre","138.1",""
"2008","Ravenna","Personspersquarekilometre","209.2",""
"2008","Forlì-Cesena","Personspersquarekilometre","163.3",""
"2008","Rimini","Personspersquarekilometre","362.9",""
"2008","Centro(IT)","Personspersquarekilometre","196.4",""
"2008","Toscana","Personspersquarekilometre","160.1",""
"2008","Massa-Carrara","Personspersquarekilometre","177.4",""
"2008","Lucca","Personspersquarekilometre","222.2",""
"2008","Pistoia","Personspersquarekilometre","299.5",""
"2008","Firenze","Personspersquarekilometre","275.4",""
"2008","Prato","Personspersquarekilometre","676.0",""
"2008","Livorno","Personspersquarekilometre","277.3",""
"2008","Pisa","Personspersquarekilometre","168.0",""
"2008","Arezzo","Personspersquarekilometre","106.2",""
"2008","Siena","Personspersquarekilometre","69.7",""
"2008","Grosseto","Personspersquarekilometre","49.4",""
"2008","Umbria","Personspersquarekilometre","105.6",""
"2008","Perugia","Personspersquarekilometre","104.6",""
"2008","Terni","Personspersquarekilometre","108.3",""
"2008","Marche","Personspersquarekilometre","163.2",""
"2008","PesaroeUrbino","Personspersquarekilometre","140.0",""
"2008","Ancona","Personspersquarekilometre","245.8",""
"2008","Macerata","Personspersquarekilometre","115.1",""
"2008","AscoliPiceno","Personspersquarekilometre","171.1",""
"2008","Fermo","Personspersquarekilometre","201.8",""
"2008","Lazio","Personspersquarekilometre","317.9",""
"2008","Viterbo","Personspersquarekilometre","88.9",""
"2008","Rieti","Personspersquarekilometre","56.7",""
"2008","Roma","Personspersquarekilometre","736.4",""
"2008","Latina","Personspersquarekilometre","237.2",""
"2008","Frosinone","Personspersquarekilometre","153.1",""
"2008","Sud","Personspersquarekilometre","193.8",""
"2008","Abruzzo","Personspersquarekilometre","122.4",""
"2008","L'Aquila","Personspersquarekilometre","60.1",""
"2008","Teramo","Personspersquarekilometre","158.0",""
"2008","Pescara","Personspersquarekilometre","265.5",""
"2008","Chieti","Personspersquarekilometre","152.6",""
"2008","Molise","Personspersquarekilometre","72.6",""
"2008","Isernia","Personspersquarekilometre","58.6",""
"2008","Campobasso","Personspersquarekilometre","79.9",""
"2008","Campania","Personspersquarekilometre","429.4",""
"2008","Caserta","Personspersquarekilometre","341.3",""
"2008","Benevento","Personspersquarekilometre","141.2",""
"2008","Napoli","Personspersquarekilometre","2628.0",""
"2008","Avellino","Personspersquarekilometre","156.9",""
"2008","Salerno","Personspersquarekilometre","225.0",""
"2008","Puglia","Personspersquarekilometre","210.6",""
"2008","Taranto","Personspersquarekilometre","241.8",""
"2008","Brindisi","Personspersquarekilometre","217.7",""
"2008","Lecce","Personspersquarekilometre","289.8",""
"2008","Foggia","Personspersquarekilometre","90.7",""
"2008","Bari","Personspersquarekilometre","323.6",""
"2008","Barletta-Andria-Trani","Personspersquarekilometre","252.9",""
"2008","Basilicata","Personspersquarekilometre","60.1",""
"2008","Potenza","Personspersquarekilometre","60.0",""
"2008","Matera","Personspersquarekilometre","60.2",""
"2008","Calabria","Personspersquarekilometre","133.7",""
"2008","Cosenza","Personspersquarekilometre","110.9",""
"2008","Crotone","Personspersquarekilometre","100.6",""
"2008","Catanzaro","Personspersquarekilometre","154.2",""
"2008","ViboValentia","Personspersquarekilometre","147.1",""
"2008","ReggiodiCalabria","Personspersquarekilometre","179.2",""
"2008","Isole","Personspersquarekilometre","134.4",""
"2008","Sicilia","Personspersquarekilometre","196.2",""
"2008","Trapani","Personspersquarekilometre","175.3",""
"2008","Palermo","Personspersquarekilometre","250.2",""
"2008","Messina","Personspersquarekilometre","206.2",""
"2008","Agrigento","Personspersquarekilometre","148.1",""
"2008","Caltanissetta","Personspersquarekilometre","129.3",""
"2008","Enna","Personspersquarekilometre","69.1",""
"2008","Catania","Personspersquarekilometre","305.7",""
"2008","Ragusa","Personspersquarekilometre","188.1",""
"2008","Siracusa","Personspersquarekilometre","190.9",""
"2008","Sardegna","Personspersquarekilometre","68.7",""
"2008","Sassari","Personspersquarekilometre","76.4",""
"2008","Nuoro","Personspersquarekilometre","41.1",""
"2008","Cagliari","Personspersquarekilometre","120.7",""
"2008","Oristano","Personspersquarekilometre","54.9",""
"2008","Olbia-Tempio","Personspersquarekilometre","43.6",""
"2008","Ogliastra","Personspersquarekilometre","31.3",""
"2008","MedioCampidano","Personspersquarekilometre","68.2",""
"2008","Carbonia-Iglesias","Personspersquarekilometre","87.2",""
"2009","Italy","Personspersquarekilometre","200.2",""
"2009","Nord-Ovest","Personspersquarekilometre","278.1",""
"2009","Piemonte","Personspersquarekilometre","175.3",""
"2009","Torino","Personspersquarekilometre","333.5",""
"2009","Vercelli","Personspersquarekilometre","87.2",""
"2009","Biella","Personspersquarekilometre","206.3",""
"2009","Verbano-Cusio-Ossola","Personspersquarekilometre","75.4",""
"2009","Novara","Personspersquarekilometre","282.3",""
"2009","Cuneo","Personspersquarekilometre","85.6",""
"2009","Asti","Personspersquarekilometre","145.2",""
